model_name,accuracy,loss,val_accuracy,val_loss,epoch,batch_size,featurewise_center,samplewise_center,featurewise_std_normalization,samplewise_std_normalization,zca_whitening,zca_epsilon,rotation_range,width_shift_range,height_shift_range,shear_range,zoom_range,channel_shift_range,fill_mode,cval,horizontal_flip,vertical_flip,rescale,preprocessing_function,dtype,interpolation_order,data_format,channel_axis,row_axis,col_axis,_validation_split,mean,std,zca_whitening_matrix,brightness_range
DenseNet169,0.7755351662635803,0.530521810054779,0.7432239651679993,0.5972057580947876,11,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7966361045837402,0.4796959459781647,0.7774607539176941,0.5027895569801331,14,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.819571852684021,0.4408309757709503,0.8009985685348511,0.4883214235305786,18,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.8819571733474731,0.30209580063819885,0.8330955505371094,0.4208674430847168,26,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.9168195724487305,0.22179889678955078,0.835948646068573,0.47243377566337585,31,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.48990824818611145,3.0150856971740723,0.492154061794281,4437.87548828125,0,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.6449541449546814,0.87056565284729,0.5684736371040344,2.849269151687622,1,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.673394501209259,0.7198114991188049,0.5920113921165466,14.376045227050781,2,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.6801223158836365,0.675378680229187,0.6583452224731445,0.8575651049613953,3,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.6834862232208252,0.6654949188232422,0.7097004055976868,0.616278350353241,4,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7198776602745056,0.5953958630561829,0.7218259572982788,0.6308091878890991,5,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7308868765830994,0.5674834251403809,0.7453637719154358,0.6219061017036438,7,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7492354512214661,0.5722575783729553,0.7482168078422546,0.7269728183746338,12,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7785933017730713,0.5231859087944031,0.7660484910011292,0.5549076199531555,14,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7715596556663513,0.5137993693351746,0.773181140422821,0.505163311958313,25,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7917430996894836,0.4797649681568146,0.7796005606651306,0.49533629417419434,27,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.8119266033172607,0.46566739678382874,0.7874464988708496,0.5164031386375427,28,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.8275229334831238,0.4235070049762726,0.7981455326080322,0.4771581292152405,33,32,False,False,False,False,False,"0,000001",3,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.578899085521698,2.50369930267334,0.47289586067199707,32096.1796875,0,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.6483180522918701,0.8659322261810303,0.48644793033599854,2.174586296081543,1,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.6785932779312134,0.6950991749763489,0.4928673207759857,3.2178330421447754,2,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.6957186460494995,0.6638123393058777,0.5563480854034424,1.789258599281311,3,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7568807601928711,0.5712430477142334,0.6683309674263,0.921886146068573,5,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7905198931694031,0.5032402873039246,0.7154065370559692,0.6401105523109436,8,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.8024464845657349,0.4938846826553345,0.7539229393005371,0.5404162406921387,9,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7458715438842773,0.5929349660873413,0.7560627460479736,0.62540602684021,27,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7691131234169006,0.549933910369873,0.7653352618217468,0.5263186693191528,30,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.7822629809379578,0.5225489735603333,0.7945791482925415,0.49645939469337463,32,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.797553539276123,0.49666810035705566,0.7981455326080322,0.4893299341201782,36,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet169,0.8003057837486267,0.4811083674430847,0.8059914112091064,0.47002172470092773,37,37,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6336633563041687,0.8016783595085144,0.7304812669754028,0.6027867197990417,0,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7532780170440674,0.5785697102546692,0.7828876972198486,0.5326187610626221,1,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7778967022895813,0.5358115434646606,0.800000011920929,0.5143052339553833,2,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8033181428909302,0.4959525763988495,0.8085561394691467,0.48025625944137573,4,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8142895102500916,0.44922563433647156,0.8139037489891052,0.4492368698120117,9,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8279368281364441,0.39410078525543213,0.8149732351303101,0.4528801143169403,14,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8359646797180176,0.3902161717414856,0.8192513585090637,0.4465567171573639,16,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8413165807723999,0.38473939895629883,0.8235294222831726,0.46078354120254517,18,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8442600965499878,0.3720666766166687,0.8278074860572815,0.4555579423904419,20,40,False,False,False,False,False,"0,000001",4,0.1,0.1,0.2,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6446483135223389,0.803686797618866,0.7089871764183044,0.6620908379554749,0,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7415902018547058,0.5883633494377136,0.7689015865325928,0.5446183681488037,1,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7721712589263916,0.5567180514335632,0.7717546224594116,0.5482489466667175,2,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7685015201568604,0.5521042943000793,0.7902995944023132,0.5521294474601746,3,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7981651425361633,0.47592031955718994,0.7974322438240051,0.48606133460998535,7,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8079510927200317,0.47083666920661926,0.8024250864982605,0.4881930351257324,8,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8376146554946899,0.39069628715515137,0.8138373494148254,0.45859915018081665,13,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6502541899681091,0.7678730487823486,0.7743315696716309,0.5651814937591553,0,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7730799913406372,0.5554218888282776,0.7818182110786438,0.5335677266120911,2,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.780305027961731,0.5404985547065735,0.7978609800338745,0.5133492946624756,4,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7931495904922485,0.4976125657558441,0.8021390438079834,0.49585723876953125,5,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8394433856010437,0.4028741121292114,0.8064171075820923,0.46967265009880066,12,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.8306127786636353,0.4033365845680237,0.8117647171020508,0.4753224849700928,13,30,False,False,False,False,False,"0,000001",5,0.1,0.1,0.4,"[0.8, 1.2]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.6198858022689819,1.349203109741211,0.752136766910553,0.6305525898933411,0,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7009990215301514,0.6610957980155945,0.7585470080375671,0.5900539755821228,1,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7143197059631348,0.6384620666503906,0.7606837749481201,0.5888419151306152,3,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7326355576515198,0.6112138032913208,0.7735042572021484,0.5528558492660522,5,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7352521419525146,0.6006959080696106,0.8012820482254028,0.5031157732009888,7,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.7431018352508545,0.6105960607528687,0.807692289352417,0.4995550811290741,8,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
VGG16,0.755233108997345,0.5624815225601196,0.811965823173523,0.48368319869041443,16,37,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[0.8, 1.2]",0.0,nearest,0.0,True,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.5853948593139648,4.822665214538574,0.44871795177459717,88.09880065917969,0,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.744053304195404,0.6031996011734009,0.6538461446762085,1.396142601966858,2,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7725975513458252,0.5620335936546326,0.7670940160751343,0.5102206468582153,4,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7859181761741638,0.4716685116291046,0.7799145579338074,0.531622052192688,6,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7887725830078125,0.46847039461135864,0.7948718070983887,0.48552417755126953,7,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7897240519523621,0.4533979594707489,0.8012820482254028,0.46749693155288696,8,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.79876309633255,0.4364616870880127,0.8162392973899841,0.4419776499271393,10,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8120837211608887,0.4202125072479248,0.8205128312110901,0.4581114649772644,13,50,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.556269109249115,1.8848260641098022,0.2624821662902832,1773008375,0,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.6568807363510132,0.7958797812461853,0.535663366317749,126.94638061523438,1,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.6908257007598877,0.7971892356872559,0.6661911606788635,2.898106098175049,2,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7519877552986145,0.6007044315338135,0.6754636168479919,0.8561223745346069,3,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7318042516708374,0.6384257674217224,0.7097004055976868,0.6653028130531311,6,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7498471140861511,0.5996150970458984,0.726818859577179,0.6579123735427856,7,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7721712589263916,0.5464930534362793,0.7532097101211548,0.5514376163482666,9,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7874617576599121,0.5204737186431885,0.7924394011497498,0.5257895588874817,11,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7944954037666321,0.49338874220848083,0.7974322438240051,0.49659934639930725,13,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8314984440803528,0.4016939103603363,0.8017118573188782,0.4692037105560303,24,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8391437530517578,0.3855309784412384,0.8038516640663147,0.4494546055793762,27,40,False,False,False,False,False,"0,000001",3,0.2,0.2,0.1,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.5516819357872009,3.9234912395477295,0.3844507932662964,39.76556396484375,0,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.6318042874336243,0.8733722567558289,0.6155492067337036,0.9985544085502625,1,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.6920489072799683,0.6667175889015198,0.6490727663040161,1.1207081079483032,2,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7311926484107971,0.5829302668571472,0.7553495168685913,0.6395517587661743,3,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8003057837486267,0.4717823565006256,0.7995720505714417,0.4660877585411072,5,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8082568645477295,0.44855061173439026,0.804564893245697,0.44596999883651733,6,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8262996673583984,0.415892630815506,0.8131241202354431,0.4277925491333008,7,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8296636343002319,0.40937256813049316,0.8145506381988525,0.42907658219337463,8,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8504587411880493,0.3615626394748688,0.820256769657135,0.4708593785762787,14,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.5651376247406006,2.576215982437134,0.2624821662902832,11023.0693359375,0,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7064220309257507,0.6542858481407166,0.6305277943611145,97.01298522949219,1,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7685015201568604,0.5658413767814636,0.644079864025116,5.480844497680664,3,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7905198931694031,0.5144161581993103,0.7410841584205627,1.5786027908325195,4,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8036697506904602,0.4727430045604706,0.8067046999931335,0.5241596698760986,5,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8211008906364441,0.4393123388290405,0.8195434808731079,0.4392687678337097,7,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8556575179100037,0.34208300709724426,0.8231098651885986,0.46480658650398254,16,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.9535168409347534,0.1338668167591095,0.823823094367981,0.7428216934204102,28,42,False,False,False,False,False,"0,000001",2,0.1,0.1,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.5681027770042419,1.7588554620742798,0.26417112350463867,38565.6171875,0,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.646775484085083,0.8410176634788513,0.2705882489681244,271.8396301269531,1,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.6893230080604553,0.6860684752464294,0.7005347609519958,0.9390942454338074,2,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.7353492379188538,0.6170149445533752,0.7069518566131592,1.36879301071167,3,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
DenseNet121,0.8065292835235596,0.48809513449668884,0.7935829162597656,0.47238263487815857,5,42,False,False,False,False,False,"0,000001",2,0.2,0.2,0.2,"[1.0, 1.0]",0.0,nearest,0.0,False,False,0.00392156862745098,,float32,1,channels_last,3,1,2,0.0,,,,
